cik,cik_full,ticker,accn,form,fy,10k_path
1615219,0001615219,SLRX,0001615219-21-000026,10-K,2020,https://www.sec.gov/Archives/edgar/data/1615219/000161521921000026/0001615219-21-000026.txt
1378590,0001378590,BLIN,0001437749-21-028984,10-K,2021,https://www.sec.gov/Archives/edgar/data/1378590/000143774921028984/0001437749-21-028984.txt
1403708,0001403708,EVOK,0001564590-21-012510,10-K,2020,https://www.sec.gov/Archives/edgar/data/1403708/000156459021012510/0001564590-21-012510.txt
1358190,0001358190,ITP,0001213900-21-017307,10-K,2020,https://www.sec.gov/Archives/edgar/data/1358190/000121390021017307/0001213900-21-017307.txt
55234,0000055234,KENS,0001477932-21-005339,10-K,2020,https://www.sec.gov/Archives/edgar/data/55234/000147793221005339/0001477932-21-005339.txt
1383054,0001383054,DBS,0001564590-21-009046,10-K,2020,https://www.sec.gov/Archives/edgar/data/1383054/000156459021009046/0001564590-21-009046.txt
1766140,0001766140,UNCY,0001564590-21-009046,10-K,2020,https://www.sec.gov/Archives/edgar/data/1766140/000156459021009046/0001564590-21-009046.txt
744452,0000744452,APDN,0001410578-21-000497,10-K,2021,https://www.sec.gov/Archives/edgar/data/744452/000141057821000497/0001410578-21-000497.txt
1711012,0001711012,AIHS,0001104659-21-090203,10-K,2021,https://www.sec.gov/Archives/edgar/data/1711012/000110465921090203/0001104659-21-090203.txt
718332,0000718332,RAVE,0001140361-21-031888,10-K,2021,https://www.sec.gov/Archives/edgar/data/718332/000114036121031888/0001140361-21-031888.txt
98338,0000098338,TSRI,0001213900-21-044375,10-K,2021,https://www.sec.gov/Archives/edgar/data/98338/000121390021044375/0001213900-21-044375.txt
1543268,0001543268,BTB,0001213900-21-044375,10-K,2021,https://www.sec.gov/Archives/edgar/data/1543268/000121390021044375/0001213900-21-044375.txt
1782309,0001782309,EDTK,0001213900-21-044375,10-K,2021,https://www.sec.gov/Archives/edgar/data/1782309/000121390021044375/0001213900-21-044375.txt
1574235,0001574235,PULM,0001493152-21-006602,10-K,2020,https://www.sec.gov/Archives/edgar/data/1574235/000149315221006602/0001493152-21-006602.txt
1106644,0001106644,CPHI,0001213900-21-017981,10-K,2020,https://www.sec.gov/Archives/edgar/data/1106644/000121390021017981/0001213900-21-017981.txt
1811216,0001811216,BAOS,0001213900-21-017981,10-K,2020,https://www.sec.gov/Archives/edgar/data/1811216/000121390021017981/0001213900-21-017981.txt
1682149,0001682149,WISA,0001104659-21-036564,10-K,2020,https://www.sec.gov/Archives/edgar/data/1682149/000110465921036564/0001104659-21-036564.txt
1634379,0001634379,MTCR,0001564590-21-014178,10-K,2020,https://www.sec.gov/Archives/edgar/data/1634379/000156459021014178/0001564590-21-014178.txt
1734262,0001734262,CTK,0001564590-21-014178,10-K,2020,https://www.sec.gov/Archives/edgar/data/1734262/000156459021014178/0001564590-21-014178.txt
1527541,0001527541,WHLR,0001628280-21-005085,10-K,2020,https://www.sec.gov/Archives/edgar/data/1527541/000162828021005085/0001628280-21-005085.txt
922612,0000922612,SMIT,0001193805-21-001259,10-K,2021,https://www.sec.gov/Archives/edgar/data/922612/000119380521001259/0001193805-21-001259.txt
1660046,0001660046,IMRN,0001193805-21-001259,10-K,2021,https://www.sec.gov/Archives/edgar/data/1660046/000119380521001259/0001193805-21-001259.txt
75340,0000075340,PFIN,0001104659-21-042284,10-K,2020,https://www.sec.gov/Archives/edgar/data/75340/000110465921042284/0001104659-21-042284.txt
1567388,0001567388,NINK,0001640334-21-002695,10-K,2021,https://www.sec.gov/Archives/edgar/data/1567388/000164033421002695/0001640334-21-002695.txt
1022899,0001022899,PTIX,0001493152-21-006756,10-K,2020,https://www.sec.gov/Archives/edgar/data/1022899/000149315221006756/0001493152-21-006756.txt
1121702,0001121702,YTEN,0001121702-21-000010,10-K,2020,https://www.sec.gov/Archives/edgar/data/1121702/000112170221000010/0001121702-21-000010.txt
1632121,0001632121,BLNC,0001493152-21-007533,10-K,2020,https://www.sec.gov/Archives/edgar/data/1632121/000149315221007533/0001493152-21-007533.txt
1589061,0001589061,GYRO,0001437749-21-008826,10-K,2020,https://www.sec.gov/Archives/edgar/data/1589061/000143774921008826/0001437749-21-008826.txt
1759136,0001759136,BHAT,0001437749-21-008826,10-K,2020,https://www.sec.gov/Archives/edgar/data/1759136/000143774921008826/0001437749-21-008826.txt
1025771,0001025771,WHLT,0001477932-21-001484,10-K,2020,https://www.sec.gov/Archives/edgar/data/1025771/000147793221001484/0001477932-21-001484.txt
846546,0000846546,BNSO,0001477932-21-001484,10-K,2020,https://www.sec.gov/Archives/edgar/data/846546/000147793221001484/0001477932-21-001484.txt
1789299,0001789299,UTME,0001477932-21-001484,10-K,2020,https://www.sec.gov/Archives/edgar/data/1789299/000147793221001484/0001477932-21-001484.txt
1314772,0001314772,SUMR,0001104659-21-037157,10-K,2020,https://www.sec.gov/Archives/edgar/data/1314772/000110465921037157/0001104659-21-037157.txt
1588084,0001588084,TANH,0001104659-21-037157,10-K,2020,https://www.sec.gov/Archives/edgar/data/1588084/000110465921037157/0001104659-21-037157.txt
1407343,0001407343,TAPP,0001104659-21-037157,10-K,2020,https://www.sec.gov/Archives/edgar/data/1407343/000110465921037157/0001104659-21-037157.txt
7623,0000007623,ARTW,0001437749-22-003662,10-K,2021,https://www.sec.gov/Archives/edgar/data/7623/000143774922003662/0001437749-22-003662.txt
1063537,0001063537,RIBT,0001437749-21-004127,10-K,2020,https://www.sec.gov/Archives/edgar/data/1063537/000143774921004127/0001437749-21-004127.txt
1106838,0001106838,SONN,0001493152-21-031781,10-K,2021,https://www.sec.gov/Archives/edgar/data/1106838/000149315221031781/0001493152-21-031781.txt
1662574,0001662574,GROM,0001683168-21-001364,10-K,2020,https://www.sec.gov/Archives/edgar/data/1662574/000168316821001364/0001683168-21-001364.txt
1389034,0001389034,KALO,0001520138-21-000143,10-K,2020,https://www.sec.gov/Archives/edgar/data/1389034/000152013821000143/0001520138-21-000143.txt
351789,0000351789,ELSE,0000897101-21-000238,10-K,2020,https://www.sec.gov/Archives/edgar/data/351789/000089710121000238/0000897101-21-000238.txt
1698530,0001698530,XCUR,0001698530-21-000031,10-K,2020,https://www.sec.gov/Archives/edgar/data/1698530/000169853021000031/0001698530-21-000031.txt
1169987,0001169987,HTGM,0001564590-21-015554,10-K,2020,https://www.sec.gov/Archives/edgar/data/1169987/000156459021015554/0001564590-21-015554.txt
1601936,0001601936,CYTO,0001564590-21-015554,10-K,2020,https://www.sec.gov/Archives/edgar/data/1601936/000156459021015554/0001564590-21-015554.txt
1552743,0001552743,UGHB,0001213900-21-021673,10-K,2020,https://www.sec.gov/Archives/edgar/data/1552743/000121390021021673/0001213900-21-021673.txt
1494558,0001494558,AMBO,0001213900-21-021673,10-K,2020,https://www.sec.gov/Archives/edgar/data/1494558/000121390021021673/0001213900-21-021673.txt
1396536,0001396536,DUOT,0001553350-21-000232,10-K,2020,https://www.sec.gov/Archives/edgar/data/1396536/000155335021000232/0001553350-21-000232.txt
1424657,0001424657,CUEN,0001213900-21-017558,10-K,2020,https://www.sec.gov/Archives/edgar/data/1424657/000121390021017558/0001213900-21-017558.txt
1435387,0001435387,DENR,0001493152-21-014591,10-K,2021,https://www.sec.gov/Archives/edgar/data/1435387/000149315221014591/0001493152-21-014591.txt
1236275,0001236275,SSNT,0001185185-21-000371,10-K,2020,https://www.sec.gov/Archives/edgar/data/1236275/000118518521000371/0001185185-21-000371.txt
34956,0000034956,TENX,0001654954-21-003641,10-K,2020,https://www.sec.gov/Archives/edgar/data/34956/000165495421003641/0001654954-21-003641.txt
1019034,0001019034,BKYI,0001437749-21-007486,10-K,2020,https://www.sec.gov/Archives/edgar/data/1019034/000143774921007486/0001437749-21-007486.txt
1681682,0001681682,NDRA,0001654954-21-003302,10-K,2020,https://www.sec.gov/Archives/edgar/data/1681682/000165495421003302/0001654954-21-003302.txt
1423723,0001423723,QHYG,0001213900-21-018369,10-K,2020,https://www.sec.gov/Archives/edgar/data/1423723/000121390021018369/0001213900-21-018369.txt
1546296,0001546296,IPDN,0001493152-21-008401,10-K,2020,https://www.sec.gov/Archives/edgar/data/1546296/000149315221008401/0001493152-21-008401.txt
1011432,0001011432,CTEK,0001096906-21-000585,10-K,2020,https://www.sec.gov/Archives/edgar/data/1011432/000109690621000585/0001096906-21-000585.txt
768408,0000768408,CYAN,0001437749-21-015361,10-K,2021,https://www.sec.gov/Archives/edgar/data/768408/000143774921015361/0001437749-21-015361.txt
38264,0000038264,FORD,0001683168-21-006416,10-K,2021,https://www.sec.gov/Archives/edgar/data/38264/000168316821006416/0001683168-21-006416.txt
1445283,0001445283,YMTX,0001193125-21-101509,10-K,2020,https://www.sec.gov/Archives/edgar/data/1445283/000119312521101509/0001193125-21-101509.txt
1621221,0001621221,ARTL,0001640334-21-002983,10-K,2021,https://www.sec.gov/Archives/edgar/data/1621221/000164033421002983/0001640334-21-002983.txt
926423,0000926423,MIND,0000926423-21-000011,10-K,2021,https://www.sec.gov/Archives/edgar/data/926423/000092642321000011/0000926423-21-000011.txt
1000298,0001000298,IMH,0001558370-21-002945,10-K,2020,https://www.sec.gov/Archives/edgar/data/1000298/000155837021002945/0001558370-21-002945.txt
101594,0000101594,USEG,0001493152-21-006877,10-K,2020,https://www.sec.gov/Archives/edgar/data/101594/000149315221006877/0001493152-21-006877.txt
1605888,0001605888,SQL,0001493152-21-006877,10-K,2020,https://www.sec.gov/Archives/edgar/data/1605888/000149315221006877/0001493152-21-006877.txt
1356093,0001356093,CREX,0001213900-21-014469,10-K,2020,https://www.sec.gov/Archives/edgar/data/1356093/000121390021014469/0001213900-21-014469.txt
1728328,0001728328,INM,0001213900-21-049679,10-K,2021,https://www.sec.gov/Archives/edgar/data/1728328/000121390021049679/0001213900-21-049679.txt
1654595,0001654595,MDRR,0001104659-21-035024,10-K,2020,https://www.sec.gov/Archives/edgar/data/1654595/000110465921035024/0001104659-21-035024.txt
1333822,0001333822,LEDS,0001564590-21-058603,10-K,2021,https://www.sec.gov/Archives/edgar/data/1333822/000156459021058603/0001564590-21-058603.txt
1856084,0001856084,CJJD,0001564590-21-058603,10-K,2021,https://www.sec.gov/Archives/edgar/data/1856084/000156459021058603/0001564590-21-058603.txt
1687542,0001687542,HUSN,0001564590-21-058603,10-K,2021,https://www.sec.gov/Archives/edgar/data/1687542/000156459021058603/0001564590-21-058603.txt
1124105,0001124105,CBIO,0001564590-21-010823,10-K,2020,https://www.sec.gov/Archives/edgar/data/1124105/000156459021010823/0001564590-21-010823.txt
1482554,0001482554,HFUS,0001493152-21-026695,10-K,2021,https://www.sec.gov/Archives/edgar/data/1482554/000149315221026695/0001493152-21-026695.txt
1668010,0001668010,DBGI,0001493152-21-026695,10-K,2021,https://www.sec.gov/Archives/edgar/data/1668010/000149315221026695/0001493152-21-026695.txt
1496690,0001496690,BCRD,0001493152-21-014774,10-K,2021,https://www.sec.gov/Archives/edgar/data/1496690/000149315221014774/0001493152-21-014774.txt
1590383,0001590383,RENO,0001104659-21-050976,10-K,2020,https://www.sec.gov/Archives/edgar/data/1590383/000110465921050976/0001104659-21-050976.txt
1642159,0001642159,SIGY,0001493152-21-008047,10-K,2020,https://www.sec.gov/Archives/edgar/data/1642159/000149315221008047/0001493152-21-008047.txt
1534708,0001534708,EAST,0001493152-21-007474,10-K,2020,https://www.sec.gov/Archives/edgar/data/1534708/000149315221007474/0001493152-21-007474.txt
874292,0000874292,AEY,0001628280-21-025600,10-K,2021,https://www.sec.gov/Archives/edgar/data/874292/000162828021025600/0001628280-21-025600.txt
1807166,0001807166,AMST,0001213900-21-047257,10-K,2021,https://www.sec.gov/Archives/edgar/data/1807166/000121390021047257/0001213900-21-047257.txt
1610853,0001610853,HSDT,0001564590-21-012121,10-K,2020,https://www.sec.gov/Archives/edgar/data/1610853/000156459021012121/0001564590-21-012121.txt
1726711,0001726711,ADTX,0001213900-21-017776,10-K,2020,https://www.sec.gov/Archives/edgar/data/1726711/000121390021017776/0001213900-21-017776.txt
32621,0000032621,MSN,0001564590-21-034573,10-K,2021,https://www.sec.gov/Archives/edgar/data/32621/000156459021034573/0001564590-21-034573.txt
1095981,0001095981,PSTV,0001564590-21-007165,10-K,2020,https://www.sec.gov/Archives/edgar/data/1095981/000156459021007165/0001564590-21-007165.txt
1783036,0001783036,NLSP,0001564590-21-007165,10-K,2020,https://www.sec.gov/Archives/edgar/data/1783036/000156459021007165/0001564590-21-007165.txt
1698022,0001698022,FMFG,0001437749-21-006559,10-K,2020,https://www.sec.gov/Archives/edgar/data/1698022/000143774921006559/0001437749-21-006559.txt
1291855,0001291855,SPCB,0001437749-21-006559,10-K,2020,https://www.sec.gov/Archives/edgar/data/1291855/000143774921006559/0001437749-21-006559.txt
1382574,0001382574,MEDS,0001493152-21-007052,10-K,2020,https://www.sec.gov/Archives/edgar/data/1382574/000149315221007052/0001493152-21-007052.txt
1651721,0001651721,GIPR,0001493152-21-007052,10-K,2020,https://www.sec.gov/Archives/edgar/data/1651721/000149315221007052/0001493152-21-007052.txt
1780097,0001780097,BXRX,0001564590-21-005901,10-K,2020,https://www.sec.gov/Archives/edgar/data/1780097/000156459021005901/0001564590-21-005901.txt
1742518,0001742518,MTC,0001564590-21-005901,10-K,2020,https://www.sec.gov/Archives/edgar/data/1742518/000156459021005901/0001564590-21-005901.txt
1718224,0001718224,BTBD,0001477932-21-001377,10-K,2020,https://www.sec.gov/Archives/edgar/data/1718224/000147793221001377/0001477932-21-001377.txt
1575969,0001575969,AVHOQ,0001477932-21-001377,10-K,2020,https://www.sec.gov/Archives/edgar/data/1575969/000147793221001377/0001477932-21-001377.txt
1749849,0001749849,OGAA,0001213900-21-034653,10-K,2021,https://www.sec.gov/Archives/edgar/data/1749849/000121390021034653/0001213900-21-034653.txt
1435064,0001435064,CETX,0001493152-22-001976,10-K,2021,https://www.sec.gov/Archives/edgar/data/1435064/000149315222001976/0001493152-22-001976.txt
1481241,0001481241,PSHG,0001493152-22-001976,10-K,2021,https://www.sec.gov/Archives/edgar/data/1481241/000149315222001976/0001493152-22-001976.txt
1499494,0001499494,DXF,0001493152-22-001976,10-K,2021,https://www.sec.gov/Archives/edgar/data/1499494/000149315222001976/0001493152-22-001976.txt
1786511,0001786511,ANPC,0001493152-22-001976,10-K,2021,https://www.sec.gov/Archives/edgar/data/1786511/000149315222001976/0001493152-22-001976.txt
1716770,0001716770,WAFU,0001493152-22-001976,10-K,2021,https://www.sec.gov/Archives/edgar/data/1716770/000149315222001976/0001493152-22-001976.txt
1659559,0001659559,RZZN,0001213900-21-048359,10-K,2020,https://www.sec.gov/Archives/edgar/data/1659559/000121390021048359/0001213900-21-048359.txt
866609,0000866609,IO,0001437749-21-002669,10-K,2020,https://www.sec.gov/Archives/edgar/data/866609/000143774921002669/0001437749-21-002669.txt
1499717,0001499717,STAF,0001493152-21-009047,10-K,2021,https://www.sec.gov/Archives/edgar/data/1499717/000149315221009047/0001493152-21-009047.txt
100716,0000100716,UNAM,0000100716-21-000020,10-K,2020,https://www.sec.gov/Archives/edgar/data/100716/000010071621000020/0000100716-21-000020.txt
1083490,0001083490,SRRE,0001104659-21-058970,10-K,2020,https://www.sec.gov/Archives/edgar/data/1083490/000110465921058970/0001104659-21-058970.txt
1701756,0001701756,GRIL,0001493152-21-008848,10-K,2020,https://www.sec.gov/Archives/edgar/data/1701756/000149315221008848/0001493152-21-008848.txt
1711786,0001711786,HOTH,0001213900-21-015764,10-K,2020,https://www.sec.gov/Archives/edgar/data/1711786/000121390021015764/0001213900-21-015764.txt
720875,0000720875,DYNT,0001654954-20-010386,10-K,2020,https://www.sec.gov/Archives/edgar/data/720875/000165495420010386/0001654954-20-010386.txt
1806904,0001806904,EZGO,0001654954-20-010386,10-K,2020,https://www.sec.gov/Archives/edgar/data/1806904/000165495420010386/0001654954-20-010386.txt
1505497,0001505497,BRTX,0001493152-21-010062,10-K,2020,https://www.sec.gov/Archives/edgar/data/1505497/000149315221010062/0001493152-21-010062.txt
1389545,0001389545,NBY,0001437749-21-007158,10-K,2020,https://www.sec.gov/Archives/edgar/data/1389545/000143774921007158/0001437749-21-007158.txt
1642375,0001642375,GHSI,0001493152-21-006883,10-K,2020,https://www.sec.gov/Archives/edgar/data/1642375/000149315221006883/0001493152-21-006883.txt
1779372,0001779372,BEAT,0001493152-21-006883,10-K,2020,https://www.sec.gov/Archives/edgar/data/1779372/000149315221006883/0001493152-21-006883.txt
1023549,0001023549,XTLB,0001493152-21-006883,10-K,2020,https://www.sec.gov/Archives/edgar/data/1023549/000149315221006883/0001493152-21-006883.txt
1005516,0001005516,BOSC,0001493152-21-006883,10-K,2020,https://www.sec.gov/Archives/edgar/data/1005516/000149315221006883/0001493152-21-006883.txt
1276531,0001276531,SCGY,0001276531-21-000003,10-K,2020,https://www.sec.gov/Archives/edgar/data/1276531/000127653121000003/0001276531-21-000003.txt
1357459,0001357459,PALI,0001171843-21-001965,10-K,2020,https://www.sec.gov/Archives/edgar/data/1357459/000117184321001965/0001171843-21-001965.txt
105744,0000105744,GBR,0001010549-21-000057,10-K,2020,https://www.sec.gov/Archives/edgar/data/105744/000101054921000057/0001010549-21-000057.txt
1563880,0001563880,TRVI,0001564590-21-015506,10-K,2020,https://www.sec.gov/Archives/edgar/data/1563880/000156459021015506/0001564590-21-015506.txt
874710,0000874710,AHPI,0001104659-21-120284,10-K,2021,https://www.sec.gov/Archives/edgar/data/874710/000110465921120284/0001104659-21-120284.txt
1763197,0001763197,MOHO,0001104659-21-120284,10-K,2021,https://www.sec.gov/Archives/edgar/data/1763197/000110465921120284/0001104659-21-120284.txt
