ticker,beta,trailingPE,priceToSalesTrailing12Months,priceToBook,trailingPegRatio,debtToEquity,returnOnEquity
ETNB,1.132206,,,0.5465753,,0.982,-0.42362
AQST,3.38565,,2.6032143,,,,
TACT,1.995324,,2.3806283,2.183275,,7.057,-0.17063999
SUP,4.329189,,0.08887513,,,433.154,-0.09373
NMRD,-0.168572,,568.6488,23.957218,,2301.691,-2.18491
AGFS,0.865241,,0.6657739,0.45056868,,66.992,-0.0269
CSBR,1.014025,414.5,2.522538,13.862877,,117.148,0.052259997
RCAT,-0.675749,,13.230838,1.1236659,,4.061,-0.37912998
MICT,0.868051,,2.0146246,0.53721863,,1.776,-0.35347
HWIN,0.238995,,4317.2183,84.12162,,6.216,-0.40727
RDBX,,,0.28551057,,,,
OESX,2.238961,2.8724442,0.6056057,1.415547,,4.651,0.67953
CAPR,6.24987,,361.3669,2.978304,,0.087,-0.53646
CDZI,0.01974,,160.02094,1.8592056,,143.674,-2.71203
DIT,0.779214,6.3961987,0.0790786,1.2432244,,89.474,0.21316999
SYRS,1.850389,,3.360241,0.67757004,,61.726,-1.22204
SND,1.712083,,1.2738875,0.54587686,,22.359,-0.15223
AIRG,1.040519,,1.3805758,1.8195266,,6.568,-0.13608
ORN,0.898557,,0.11979863,0.46599242,,40.887,-0.01327
AVCT,1.08193,,0.65087837,0.88957655,,29.315,
NH,1.780779,,1.4718088,,,,
SLS,1.562013,,10.350657,3.6933174,,3.221,-1.03123
IMNM,,,,1.2778635,,0.029,-0.68463
MARK,3.443636,1.2806722,5.554967,1.1651376,,9.568,1.81808
OEG,,,1.4397205,1.0644461,,59.633,-0.76338
EACO,0.296502,13.6396265,0.40286374,1.4363471,,25.211,0.11273
MBIO,1.596702,,,0.60217714,,1.712,-0.67390996
CRVS,0.866193,,,0.71713144,,3.695,-0.09028
EYEN,2.002872,,14.582414,18.780487,,171.498,-1.74425
MCHX,1.914805,,1.4635239,1.4450423,,7.009,-0.13157
DTEA,3.313735,2.033543,0.73485976,1.641286,,7.488,2.35125
NICK,0.36,9.864521,1.9750167,0.7544848,,66.326,0.07909
ATNX,0.626907,,0.9030144,0.6961123,,116.568,-0.84656996
VBFC,0.649428,6.539364,2.2506757,1.3914367,,,0.21583
WATT,3.043759,,131.06468,2.6213593,,2.943,-1.753
LUB,1.267012,,0.53621054,1.1568872,,103.056,-0.28746998
SANW,1.067628,,1.068895,1.2452625,,86.85,-0.29729998
EMAN,1.710129,,3.2617605,5.1515155,,88.183,-0.54855996
IBIO,-5.677772,,31.088118,0.67201734,,35.451,-0.27267998
MGYR,0.265539,12.041419,3.1258569,0.8876127,,,0.082679994
ASTI,2.00963,,149.14584,,,,
ADMP,1.198906,,5.584464,2.8775861,,2.25,-1.68765
HSON,0.390268,42.225,0.624359,2.5031493,,1.426,0.06899
CAAS,2.899138,28.064514,0.159245,0.25923717,,13.581,-0.00321
LUMO,,,1562.832,0.8302256,,0.677,-0.25585
USAP,1.356539,,0.5279271,0.3613419,,30.595,-0.0033500001
QUBT,3.566649,,,7.2237964,,0.188,-4.18888
CABA,1.388927,,,0.49702734,,,-0.35631
REPH,1.083636,,1.3028668,1.8448638,,230.022,-1.4093499
MLSS,1.184935,,9.330726,5.564854,,3.787,-0.42881
IROQ,0.750129,12.333857,2.8926923,0.83780617,,,0.06966
AZYO,,,1.6610702,7.8360314,,280.71,
RESN,2.03948,,128.56421,17.294117,,12.211,-1.92271
GROW,2.943896,2.4433963,3.5933948,1.4337115,,0.079,0.89919
MDWT,0.375063,,5.941029,0.98045623,,0.373,-0.41004002
MACK,2.075844,,,5.623853,,,-0.19695
JRSH,0.779251,11.648178,0.75534904,1.3429563,,2.336,0.119799994
STIM,2.354285,,1.5244347,0.93406594,,42.319,-0.4591
DMAC,2.430129,,,1.4221473,,0.144,-0.37883
GRVI,,17.389706,2.6165118,2.9993658,,5.329,0.32196
PHX,0.807061,,2.084894,1.1229947,,23.646,0.014090001
TRVN,2.167257,,118.7009,0.97372884,,9.375,-0.52409
LMB,1.168311,25.73883,0.15625194,0.9274393,,57.981,0.041479997
UAVS,4.714227,,13.141727,0.8073541,,1.082,-0.23013
HEPA,1.381652,,,0.9214502,,0.374,-0.48383
RGS,2.603142,,0.19624062,1.821192,,1984.825,-1.3674899
ARDX,1.764793,,9.809688,1.2403669,,80.479,-1.4175501
OSS,1.967543,25.061728,1.3034867,1.7956656,,10.204,0.08369
NILE,5.081558,,1.3604773,0.2730073,,3.693,-0.08767
ASMB,0.740427,,10.043671,0.3206203,,3.221,-0.4403
NOVN,-0.039533,,19.753345,2.5431035,,106.828,-1.67037
TUSK,2.191079,,0.27998096,0.15095079,,23.821,-0.19038
AYLA,,,16.15567,1.3415892,,,-0.91763
HALL,1.307012,11.516853,0.16834943,0.41909432,,67.806,0.03648
PDEX,1.105974,16.946339,1.7619771,3.2544413,,70.907,0.21025999
ITRM,1.224648,,,1.3414633,,61.039,
RZLT,,,,1.0306083,,66.97,-1.93655
IVC,1.053506,,0.084097914,0.30537698,,163.085,-0.18456
IZEA,2.679761,,2.4401307,0.8528428,,0.131,-0.088920005
BOTJ,1.144415,9.641944,1.870954,1.037567,,,0.11048
ELYS,3.402287,,1.1934401,2.1814852,,3.182,-0.62152
CMPI,,,,0.84615386,,,-0.5444
PHAS,1.88794,,4.776108,,,,
AVRO,1.397333,,,0.30207396,,,-0.59301
PPIH,0.330389,148.08334,0.5937055,1.371989,,62.094,0.010249999
WTRH,-1.291696,11.697675,0.38128033,0.54086024,,75.597,0.0558
FSTX,,,15.666222,0.6662088,,14.86,-0.78792
PEI,2.445194,,0.25832766,1.8291061,,6366.162,-1.7693499
SLNG,2.164652,,1.4577991,1.5599436,,19.537,-0.08963
ONCR,,,,0.29616725,,29.397,-0.55522
LVO,1.15948,,0.6296422,24.269697,,1130.84,-5.9914002
RCMT,1.752727,26.09756,0.43596992,3.3112288,,50.065,0.13811
AIRT,1.39632,15.7715435,0.3947419,3.1127226,,399.897,0.04578
HTBX,0.261818,,30.200586,0.50332195,,1.667,-0.23162001
LFVN,1.366233,5.8044806,0.3453541,2.0219936,,47.617,0.38516
FUSB,1.681038,19.642857,1.7755018,0.76341176,,,0.04319
STCN,0.76529,,0.15925753,,,1948.227,-1.15116
RWLK,3.032727,,11.141578,0.7118872,,1.262,-0.21539
KLDO,-0.283693,,70.24339,2.0553935,,73.685,-2.7659202
CMT,2.145698,22.21374,0.23923784,0.7106805,,32.164,0.034879997
VOLT,2.304326,,0.07680684,2.2933729,,320.458,0.0466
GWGH,-0.515324,,2.4383764,,,137.139,-0.17174
TTOO,0.218181,,2.310765,,,,-6.22143
TPHS,0.492987,,27.628302,1.0666667,,489.608,-0.27578
TRRB,1.612001,,152.97334,,,,-10.912159
JOB,2.042597,Infinity,0.41879097,0.7597457,,26.53,0.00011
EVFM,-0.339351,,16.509924,,,,
GEOS,1.941818,,0.8580205,0.5708303,,0.866,-0.092650004
DXYN,2.544348,7.9104476,0.14928184,0.79239637,,110.174,0.14196
LINK,1.635324,221.77776,8.445648,7.221418,,2.422,0.0332
AXLA,1.481989,,,2.1959095,,70.361,-0.99621004
ZEST,1.743896,,2.493684,2.3951435,,8.097,-0.57684
LNSR,,,2.158596,1.1928544,,6.03,-0.35759
SELF,0.541298,26.111113,6.214193,1.3574399,,38.947,0.05118
PNBK,0.660779,35.141,2.359786,0.9588636,,,0.02769
FTK,2.483341,,2.5974307,2.6603775,,37.905,-0.64411
BRLI,,,,,,,-0.17743999
IOR,0.434285,14.841584,,0.5821133,,,0.0402
GNCA,1.440519,,37.106716,1.6036308,,49.835,-1.20278
AINC,2.534211,,0.41652554,,,54.903,-0.10853
KLXE,3.240875,,0.20650128,,,,-10.7767
BCEL,0.152224,,,0.35187528,,0.01,-0.47085997
AEYE,2.064935,,2.5979307,2.9850748,,2.946,-0.84616
AFIB,,,3.070755,0.35542548,,33.813,-0.809
NEON,2.215064,,8.795589,4.7722344,,10.573,-0.70012003
APLT,0.991777,,,0.5382522,,3.937,-1.07692
GRTX,1.11332,,,,,,
HGBL,1.367272,6.5811963,2.12355,1.7824073,,15.406,0.3538
HGSH,1.271168,6.236324,1.2553052,0.384097,,62.813,0.06093
APT,-1.309298,4.1396766,0.64077526,0.85816205,,4.665,0.23111999
TUGC,,,,11.505251,,,
LYRA,,,4876.725,1.4466796,,3.619,-0.57637
OPFI,,1.4717652,0.18074448,,,163.105,
ISUN,0.75683,,2.03615,1.2469379,,37.732,-0.13963
SOBR,,,,27.710844,,48.092,-6.51365
LSF,,,1.3729721,0.7075157,,0.075,-0.28544
UBX,0.128705,,,0.7551244,,105.168,-0.89348
FTFT,0.893506,,4.1417265,0.61769617,,0.41,-0.64492995
BBGI,1.423896,,0.22221006,0.21094203,,135.717,-0.00453
DWSN,1.42524,,2.4228265,0.79607105,,7.859,-0.35808
TYME,1.060666,,,0.5806026,,0.055,-0.50061
KINS,0.873246,,0.3588375,0.7080361,,39.358,-0.07861
OCUP,,,96.929794,2.7754414,,,-12.38024
INUV,0.837402,,1.0620633,1.6868328,,3.018,-0.23902
CTHR,0.163203,4.361446,1.3236676,0.96276593,,7.066,0.25663
BDL,0.814545,5.6516523,0.46579167,1.230104,,79.448,0.30312002
ACST,1.427471,,252.1503,0.42652193,,0.038,-0.17879999
GRCY,,,,,,,-0.41445
DCTH,0.420172,,23.303703,3.8833125,,137.839,-3.6436498
GTIM,2.21922,3.061069,0.4056715,1.6870004,,177.059,0.80256
BMRA,-0.62909,,7.061237,5.8664775,,17.765,-0.57233
GLYC,1.893506,,43.21232,0.5841372,,2.232,-0.52436
EVOA,-4.83933,,0.29721457,,,,
CDTX,1.107532,,1.0103647,,,,-3.33143
ISR,0.991168,,4.697216,0.73153347,,1.087,-0.13879
GLTO,,,,0.34885985,,0.724,-0.45609
MYO,1.287101,,3.7285037,3.288889,,5.903,-0.7147
EYES,3.144704,,,0.7021518,,0.404,-0.25456
CORR,0.739433,,0.43884254,2.7179008,,83.822,-0.023740001
EDSA,1.319482,,,3.4317718,,0.76,-1.20391
GEG,1.180779,,0.8451028,1.1304348,,136.599,-0.08957
IGC,4.517402,,163.30937,1.6830065,,2.143,-0.41579
TESS,1.058181,,0.13222444,0.7047619,,74.503,-0.12986
MDIA,0.251584,,0.89221513,,,1008.8,-0.51345
VCNX,1.6427,,41.068134,3.1088083,,9.537,-3.0910902
BSGM,1.546882,,114.9837,2.7431905,,3.747,-1.43014
RMCF,1.185504,14.333935,1.5088369,2.4299266,,10.053,0.082399994
LTBR,3.456103,,,4.3063316,,,-0.75552005
VIRC,1.354805,,0.2973054,0.8201635,,50.996,-0.073860005
POAI,1.423172,,42.964466,1.1110959,,2.147,-0.77874
MRIN,-0.088311,,1.8548381,0.9437996,,12.897,-0.33705002
SRGA,2.101298,,0.4578513,0.9122807,,2.931,-1.9291999
MSGM,,,3.5316253,0.7890542,,0.123,-1.19428
TRKA,,,2.1776893,2.5247524,,54.347,-1.2738
CCNC,1.282662,,1.8737398,1.126943,,,-0.83212996
USWS,1.509399,,0.31859493,,,,
LIVE,0.928831,3.612245,0.20519555,0.7415787,,125.412,0.52238
HHS,1.345454,4.008074,0.25560364,,,,
MRKR,1.198961,,Infinity,0.6836248,,22.976,-0.98028
VTVT,-1.750633,,5.1905622,,,5.862,-0.76846004
SNMP,-0.027349,,1.1237745,,,,
KALA,0.305038,,3.6007693,0.67680085,,174.128,-1.50626
TCON,1.742913,,133.76082,2.4510815,,12.612,-1.47113
CLBS,1.018701,,,0.43609935,,0.356,-0.38416
NBSE,-0.035957,,,0.98668283,,12.1,-0.59531
ADIL,0.637144,,,5.539773,,3.723,-2.38872
SYPR,1.587532,41.60714,0.5518797,3.0181346,,94.774,0.08211
ARAV,2.738935,,3.7483525,0.83493656,,12.828,-0.58323
MSVB,0.265539,30.576132,5.42107,0.91328126,,,0.03366
SNPX,,,,1.4034057,,,-0.38307998
XFOR,-0.077132,,Infinity,0.7625899,,58.015,-0.97089994
COMS,0.956956,,4.227194,0.31413376,,24.355,-0.40237
SQFT,,,2.2888787,0.78349286,,125.096,-0.05342
LMFA,1.530909,1.3850688,49.261765,0.49240437,,0.853,0.46363
PMCB,-0.014025,,,0.52844614,,,-0.074149996
MDVL,,,1.9032886,1.0912906,,43.203,-0.93807
SOHO,2.022337,,0.3725299,,,1170.61,-0.54848
MBRX,1.748571,,,0.47819972,,0.234,-0.32819
ELOX,2.135281,,,1.0968668,,52.321,-2.5278301
NSEC,-0.354052,,0.6139175,0.94495136,,31.814,-0.0714
ZIVO,0.106493,,Infinity,4.530457,,3.564,
PLX,2.356539,,0.8585298,185.8,,17244.602,
WLMS,,61.240623,0.17519388,1.4452065,,102.865,0.03403
PMD,,,,,,,
ALRN,,,,,,,
ZVO,1.071108,,0.12099993,0.8502341,,99.531,-0.96723
DLPN,1.902686,,0.99920124,1.3172665,,70.006,-0.21415001
ENSC,0.261141,,11.853097,,,,
FPAY,1.163636,,0.27428848,,,269.06,0.16777
VLON,,,,4.7462916,,2.905,-4.26352
KANP,-0.041038,,11.81681,0.5032586,,,-0.086219996
FTEK,5.711168,,1.5115525,0.781759,,0.592,-0.03543
QUMU,1.543335,,1.2735478,2.0134983,,6.408,-1.5433
ICD,6.723636,,0.54579866,0.15023169,,65.356,-0.30787
AYTU,-0.365433,,0.46400028,0.30386055,,22.443,-0.80799
ARDS,0.30651,,46.162773,,,,
OPGN,-0.836796,,7.22353,0.90229887,,74.457,-1.39364
CYCC,1.130909,,,0.80530554,,0.106,-0.49837002
RGLS,2.011428,,8.434205,0.86756754,,31.411,-1.19659
ALNA,2.081615,,,1.6609231,,40.211,-2.19675
BWEN,1.411948,7.5092936,0.24606033,0.6884799,,54.196,0.10001001
VYNT,,,8.4614315,0.5961638,,1.788,-0.72227997
EKSO,1.960519,,3.4400544,0.83009076,,6.052,-0.45834
BSQR,1.526753,,0.7977522,0.8482371,,4.478,-0.06884
RMTI,0.87948,,0.5166684,2.8779662,,266.766,-1.2186
AFI,2.603636,,0.050703555,0.1569004,,46.214,-0.24269
ASTC,-1.205714,,90.95852,0.5817955,,1.326,-0.25913998
ASPU,0.691428,,0.36513445,0.57600003,,53.097,-0.17905001
PBLA,0.212332,,,1.8862276,,,-0.64983004
IMRA,,,,0.4494976,,0.721,-0.50067
APRE,0.066942,,,0.73370653,,0.475,-0.62855
NES,1.458333,,0.35798115,0.30482268,,25.116,-0.20442
CVV,1.617662,45.10638,1.9028116,0.9363957,,6.078,0.02115
CARV,0.970603,,0.987197,0.9033481,,,-0.07693
SLNO,0.30968,,,1.2458498,,2.792,-0.90704
DIAH,2.728183,545,,38.92857,,24.059,0.08392
AIRI,0.987328,15.434426,0.5214092,1.9293033,,181.607,0.17408001
APVO,6.704004,,2.3866765,3.5997314,,265.784,-6.31599
WINT,-0.158441,,,0.5641298,,36.286,-0.98515
PRPO,2.452501,,3.9681768,1.2807018,,2.986,-0.41147998
JAGX,1.479055,,3.9519188,0.8850428,,129.13,-3.20533
NBRV,1.61632,,1.1377827,0.38042918,,12.56,-1.08964
NAVB,1.768831,,34.049644,6.991151,,9.205,-4.33029
CYTH,-0.956411,,24.858685,2.8680203,,2.302,-3.9912298
EVK,-0.630532,16.63158,0.07677966,0.17948426,,89.715,0.01113
DFFN,1.411049,,,0.71657753,,0.178,-0.7384
SGRP,1.377142,5.9817348,0.109225385,1.1431063,,50.114,0.25435
IDRA,1.623376,,,0.6928,,2.448,88.57292
VYNE,,,1.6775268,0.4772727,,1.786,-1.56713
GRAY,,,,0.35756502,,,-0.44599998
TISI,1.986076,,0.03164407,0.36,,572.659,-1.0925599
JUPW,,,16.595196,0.9062253,,3.128,-1.1043
NSYS,1.356883,,0.27138564,1.3780693,,110.919,-0.062230002
PIXY,1.417013,,0.97001725,,,,-1.33847
BPTH,1.668018,,,0.87338376,,0.886,-0.41728002
CNET,1.41409,,0.5366779,1.0801233,,9.844,-0.1371
ABIO,2.433117,,,0.5117108,,0.896,-0.35068
JCTCF,0.350129,7.50505,0.45132354,1.133313,,13.116,0.16365999
BBI,0.036493,,75.32654,0.9515556,,0.365,-2.10817
UFAB,1.415064,,0.18143368,0.7271418,,181.681,-0.16584
GVP,1.195134,2.829828,0.5731918,1.2531753,,16.973,0.60898995
OBLG,2.540921,,2.6694052,0.9192771,,2.334,-0.24892999
ZSAN,3.218701,,23.232979,0.56037146,,28.808,-0.66458
MULN,,,,,,,
CWBR,2.627532,,,1.2384976,,2.609,-1.05694
FNHC,0.88596,,0.07022778,0.25967664,,176.433,-0.97249
HSMD,5.384178,,3.4799616,0.34833497,,16.403,
CRTD,0.961479,,7.810965,25.34483,,150.269,-11.41327
BRN,0.564622,4.2582417,1.616597,3.0815108,,2.388,1.90707
AUUD,,,3972672,1.9253912,,2.592,
NRBO,-0.894855,,,2.8,,1.257,-3.86616
RVPH,0.092393,,,0.80912864,,,-0.53854
VRME,0.366233,5.9045725,31.54715,0.9779388,,,0.21992001
BNTC,1.642077,,4841.726,1.2513199,,6.165,-1.3966701
JCS,0.576623,4.4025154,0.47955844,1.0994765,,1.09,-0.15265
RKDA,-0.489308,6.1578946,2.2110498,0.65144765,,9.472,0.07778
FBRX,,,,0.42258283,,,-0.71732
KTRA,1.677402,,,2.9456692,,,-1.24612
AEMD,0.55948,,21.51868,0.8622994,,,-0.48352
LEXX,1.938181,,27.995483,1.4680485,,0.745,-0.73162
TMBR,,,22.39909,,,39.207,-5.1301703
RSLS,1.661298,,1.3795124,0.23665994,,4.347,-0.7271
LOGC,1.145083,,5.647578,0.5714528,,36.941,-1.2403901
ACOR,0.517402,,0.18661161,0.14760901,,114.898,-0.69637
TPST,,,,0.48502138,,43.215,
CNFR,1.217942,7.1758957,0.2002784,0.5078378,,81.899,0.07039
KSPN,0.285194,,0.12332549,1.591018,,104.555,-0.33673
BLPH,-0.495691,,,0.8219683,,4.405,-0.59971
TAIT,1.343112,9.207161,2.5431416,1.4869888,,,0.17041999
SLRX,1.71196,,5.3253546,0.4141949,,,-0.3298
EVOK,0.938165,,15.683995,4.212329,,105.779,-6.4097996
ITP,0.285194,,0.13336955,0.09509524,,7.875,-0.025810001
DBS,,2.839388,,,,,
APDN,0.980606,,1.898949,1.5420876,,,-1.69755
CPHI,0.254545,,2.0043283,2.8275862,,109.962,-0.49311
MTCR,,,,0.30123875,,22.843,-0.81904
SMIT,0.806066,,1.6165255,6.477901,,322.269,-0.64472
YTEN,1.282077,,34.51624,1.2256464,,17.752,-0.70441
SUMR,1.597922,,0.12035445,2.376643,,697.552,-0.19815001
RIBT,0.523116,,0.7502652,0.93816626,,27.534,-0.23443002
GROM,0.282779,,2.0089169,0.49782503,,14.116,-0.48068002
XCUR,1.172118,,-9.451215,1.446541,,177.301,-1.4405999
HTGM,1.818,,1.6694703,1.2624584,,111.416,-1.045
DUOT,1.728311,,2.3975775,,,23.675,-4.04265
CUEN,0.533705,,21.141876,1.1763521,,1.556,-1.1568
SSNT,1.311168,25.859373,0.3997627,1.8097321,,26.637,0.088120006
QHYG,-1.151187,,,,,,
CTEK,1.291021,,1.082237,0.6660137,,1.389,-0.41621
FORD,0.778219,32,0.4125345,2.162162,,73.9,0.07469
YMTX,,,1.1095518,0.37142855,,92.83,-4.02972
ARTL,1.305951,,,0.892057,,0.318,-0.45796
IMH,0.555844,,2.9760792,2.1176472,,28138.094,-0.78900003
CBIO,1.954748,,3.2787757,0.37379846,,3.942,-1.11775
HSDT,1,,33.824615,1.8993353,,0.933,-4.02356
MSN,0.407272,,1.9357339,0.58939147,,1.817,-0.11241
PSTV,0.38961,,Infinity,1.144641,,49.895,-1.47686
BXRX,1.940273,,200.25885,,,,
UNAM,0.104425,,0.5437264,0.5054645,,,-0.42583
SRRE,0.975064,2.4390244,0.70870733,0.08741259,,1.301,0.04305
HOTH,1.041257,,,1.0849193,,,-1.23806
SCGY,,,,0.18382353,,2.51,-0.00823
PALI,,,,3.1072607,,18.52,-110.87846
GBR,0.261298,177.0588,152.94167,3.4757507,,,0.01727
AHPI,-4.641969,14.454976,0.36598518,1.2750837,,24.086,0.09348
XBIO,2.527272,,13.260602,0.6441567,,0.18,-0.35648
KRBP,,,,1.3236363,,1.88,-4.25081
BLCM,1.354549,2.2448978,2.085905,,,,
PHIO,1.866193,,,0.49378017,,1.244,-0.60433996
HSTO,,,8.383669,0.49626723,,22.822,-1.13608
MOBQ,1.023376,,1.5827198,,,,-4.63566
VIVE,0.50721,,1.4789888,0.48412284,,27.311,-1.2847999
THMO,3.041038,,0.810051,1.1214954,,30.318,-2.52228
NUWE,1.090389,,1.190117,0.33040422,,0.56,-0.7279
CNSP,2.208084,,,1.1027191,,0.49,-2.4616702
SONM,3.399373,,0.17109299,0.42435992,,1.985,-1.4181199
EFOI,2.321038,,0.7286264,1.4689265,,106.042,-1.56302
MYSZ,2.752351,,94.84947,1.7556098,,20.175,-2.9017498
RHE,0.264505,,0.30545622,,,816.997,-0.10577
STRR,0.125714,,0.070290685,0.32309324,,46.416,-0.12352
ENSV,1.261818,,0.95485544,1.4357682,,191.492,-1.24209
QIAN,16.411428,,,,,,
SUWN,0.949278,,0.14305696,0.52926826,,315.411,-0.73127997
BDR,0.226752,,0.48549315,2.079208,,151.132,-0.44026002
VIDE,0.638441,4.5959597,0.5190921,1.4490446,,38.559,0.40312
BNKL,-0.5271,,3.3791933,2.2727273,,363.273,-1.8519901
FFLO,2.724155,4.3023257,7.258935,6.166667,,153.222,1.10866
FNAM,0.046753,,Infinity,,,,-2.41161
AMCT,-0.067012,,24.766302,,,,
IRCC,4.184415,,340.4875,,,,
RMED,1.508928,,0.75988275,0.14705883,,10.928,-1.14965
SDON,1.340779,,,,,,
ETCK,-2.658181,,41.240944,,,,
CLCN,0.697921,8.505,1.020959,,,,
QDMI,,,34.702267,,,,
ELST,0.533705,5.4,0.8139226,0.78260875,,3.098,0.1548
LOGQ,1.065974,,,,,,
SNDD,0.289905,,0.16390564,,,,
NANN,3.501223,,Infinity,,,,
MUSS,1.36,,,,,,
WESC,,,,,,,
LVPA,-5.557922,,,,,,
BNO,,,,,,,
SRTS,0.46376,,,,,1.674,-0.0088
CVMCA,,42.866665,,,,,
LPCN,0.311785,,,,,9.977,-0.75105006
OAK-PA,,12.16698,,,,,
GRTA,,,,,,,
ISPO,,,,,,,
GABC,0.662357,,,,,,0.13012
SST,,,,,,,
FXF,,,,,,,
FXC,,,,,,,
HTIA,,,,2.5781171,,124.451,-0.08834
KBSG,,,,,,,
ICR-PA,,29.849178,,0.84627545,,119.649,0.03299
DBV,,,,,,,
VNRX,,,,,,,
QVCD,,,,,,,
GLS,,,,,,,
UGA,,,,,,,
TPTA,,,,,,,
MADL,,,,,,,
LOVE,2.291521,,,,,88.211,0.3397
DTLA-P,,,,,,588.263,-0.22580999
AORT,,,,,,,
UUP,,,,,,,
SCPS,,,,,,,
RTL,,,,,,,
USL,,,,,,,
NRGV,,,,,,,
UDN,,,,,,,
GLDM,,,,,,,
TCRT,1.630034,,,,,43.124,-0.84006
ATER,2.782201,,,,,16.12,-2.22508
USCI,,,,,,,
BNGO,,,,,,,
FVT.U,,,,,,,
CFFI,0.51815,,,,,,0.14364
FXA,,,,,,,
CMRF,,,,,,,
ACKIT,,,,,,,
NRUC,,,,,,,
VCKAU,,,,,,,
GTTJ,,,,,,,
LXAM,,,,52.63158,,113.296,-1.52522
OMCL,,,,,,,
LUXAU,,,,,,,
FEPI,,,,,,,
APTS,1.245151,,,,,224.941,0.01929
UNL,,,,,,,
RMRI,,,,,,,
ALR,,,,,,,
CHSCP,,,,,,38.059,0.10381
MDVP,,,,,,,
FXB,,,,,,,
TVE,,,,,,,
AAM-PB,1.648311,3.0473447,,2.9723396,,137.923,0.65646005
CTDD,,,,,,,
ULE,,,,,,,
